query_id,query_text,doc_id,chunk_id,doc_text,dense_rank,dense_score,sparse_rank,sparse_score,label,split,source_case_id
10304,Are there limits on frequency of withdrawal from Roth 401K?,452870,452870,"""The IRA contribution limit is a limit on the total amount you can contribute to all of your Roth and traditional IRAs.  It's not a per-account limit.  (See here and here.)  Once you've hit the contribution limit on one account, you've hit it on all of them. Even so, supposing you had a reason with try to take money out of one of the accounts, the answer to your question is """"sort of"""".  The limit",12.0,0.5780150890350342,135.0,21.5654050869055,0,train,fiqa_combined_contribution_limits
10304,Are there limits on frequency of withdrawal from Roth 401K?,270818,270818,"""You seem to be treating your Roth IRA as a sort of savings account for use in emergency situations.  I would use a savings account for savings as withdrawing money from an IRA will have penalties under various circumstances (more than contributions, Roth IRA less than 5 years old, more than $10k for a down payment). Also, you mention folding your IRA into your 401k so that it will """"grow faster""""",34.0,0.5306873321533203,60.0,24.01041280023373,0,train,fiqa_combined_contribution_limits
10304,Are there limits on frequency of withdrawal from Roth 401K?,480815,480815,"The reason the article recommends a Roth 401k for those who have a long time until retirement is based on your salary, marginal tax rates, and effective tax rates and some assumptions. You want to contribute to Roth IRAs when your marginal tax rate now is better than your effective tax rate at the time of withdrawal.  That is most likely to be true when your salary is smaller (for you) and your sa",20.0,0.5508487820625305,95.0,22.929655673200052,0,train,fiqa_combined_contribution_limits
10304,Are there limits on frequency of withdrawal from Roth 401K?,242529,242529,"""IRA is not always an option. There are income limits for IRA, that leave many employees (those with the higher salaries, but not exactly the """"riches"""") out of it. Same for Roth IRA, though the MAGI limits are much higher. Also, the contribution limits on IRA are more than three times less than those on 401K (5K vs 16.5K). Per IRS Publication 590 (page 12) the income limit (AGI) goes away if the ",167.0,0.4475739598274231,9.0,29.109132485300737,0,train,fiqa_combined_contribution_limits
10304,Are there limits on frequency of withdrawal from Roth 401K?,252373,252373,"""Yes, it is possible to withdraw money from your Roth IRA before retirement (but I wouldn't necessarily advise you to do so.)  Here's the good news, and the bad news: The good news: Unlike a traditional IRA, money contributed to a Roth IRA is done so on an after-tax basis, meaning you don't benefit from a tax deduction on contributions. So, the money you withdraw from your Roth IRA will not be tax",52.0,0.5040392875671387,44.0,24.585993232226272,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,313493,313493,"Personally, I do asset allocation separately for personal investing and for retirement investing, as I the two have vastly different purposes and I have vastly different goals for each. YMMV depending on how you view your non-retirement investments, and how close you are to retirement.",1.0,0.7056322693824768,16.0,24.4348660998324,3,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,335857,335857,"""You probably want to think about pools of money separately if they have separate time horizons or are otherwise not interchangeable. A classic example is your emergency fund (which has a potentially-immediate time horizon) vs. your retirement savings. The emergency fund would be all in cash or very short-term bonds, and would not count in your retirement asset allocation. Since the emergency fund",4.0,0.5748901963233948,25.0,23.424255440821003,3,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,579319,579319,"There many asset allocation strategies to chose from that beat lifestyle funds. For example: Relative Strength Asset Allocation keeps your money in Stocks when stocks perform well, bonds when they outperform stocks, and cash when both bonds and stocks are under-performing.   The re-allocation happens on a monthly basis.",10.0,0.5540767908096313,17.0,24.26629632342081,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,138274,138274,"I use the following allocation in my retirement portfolio: I prefer these because: Expense Ratios Oh, and by their very definition, ETFs are very liquid. EDIT: The remaining 10% is the speculative portion of my portfolio. Currently, I own shares in HAP (as a hedge against rising commodity prices) and TIP (as a hedge against hyperinflation).",2.0,0.6561501026153564,30.0,23.254037719578513,-1,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,454102,454102,"I have a similar plan and a similar number of accounts.   I think seeking a target asset allocation mix across all investment accounts is an excellent idea. I use excel to track where I am and then use it to adjust to get closer (but not exactly) to my target percentages. Until you have some larger balances, it may be prudent to use less categories or realize that you can't come exactly to your pe",17.0,0.5320591330528259,14.0,24.921241371046367,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,476054,476054,"I'd imagine that it's a small portion of the population that can have much of both. If one is saving a decent amount for retirement, say 10-15%, they aren't likely to have much else, aside from the house if included. For example, when I look at my 'pie chart' I get Retirement 72%, House 22%, everything else 6%.  Specific to your question, emergency funds should be just that, accessible for urgent ",48.0,0.495747298002243,2.0,28.956555711913985,3,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,271949,271949,"What asset allocation is right for you (at the most basic the percentage if stocks vs bonds; at the advanced level, percentage of growth vs value, international vs domestic etc) is a function of your age, retirement goals, income stability and employment prospects until retirement.  Roth IRA is orthogonal to this.  Now, once you have your allocation worked out there are tactical tax advantage deci",3.0,0.5965956449508667,56.0,20.68118814203265,-1,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,377166,377166,"You should evaluate where to put your money based on when you need-by-date is. If you need it in the next 5 years, I'd essentially keep it in cash or no-risk savings accounts/cds, money market accounts, etc. If you need it further than 5 years from now, invest for the future with some form of asset allocation that matches your risk tolerance.   Research asset allocation and decide how to divide am",55.0,0.491302490234375,5.0,27.241159693321514,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,178438,178438,"Look into the asset allocations of lifecycle funds offered by a company like Vanguard. This page allows you to select your current age and find a fund based on that. You could pick a fund, like the Target Retirement 2055 Fund (ages 21-25), and examine its allocation in the Portfolio & Management tab. For this fund, the breakdown is: Then, look at the allocation of the underlying funds that compris",79.0,0.4779969453811645,1.0,29.41507427421228,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,562305,562305,"""The goal of the single-fund with a retirement date is that they do the rebalancing for you.   They have some set of magic ratios (specific to each fund) that go something like this: Note: I completely made up those numbers and asset mix. When you invest in the """"Mutual-Fund Super Account 2025 fund"""" you get the benefit that in 2015 (10 years until retirement) they automatically change your asset ",39.0,0.5028377771377563,15.0,24.691750959697725,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,329425,329425,"""Anything under 0.20% is """"really good, leave it alone."""" However, since you have access to their institutional funds, it isn't unreasonable to come up with your own desired asset allocation and save another half of the fees.  If you're happy with the Target Retirement date fund, just stick with it, but if you've got a particular AA you want to maintain, go for that with the cheaper underlying fun",6.0,0.5688170194625854,61.0,20.382154322622533,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,105666,105666,"""First, congratulations on choosing to invest in low cost passively managed plans. If you choose any one of these options and stick with it, you will already be well ahead of most individual investors. Almost all plans will allow you to re-balance between asset classes. With some companies, sales agents will encourage you to sell your overweighted assets and buy underweighted assets as this genera",25.0,0.5180867910385132,34.0,23.037090568433555,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,44089,44089,"""The way I approach """"afford to lose"""", is that you need to sit down and figure out the amount of money you need at different stages of your life. I can look at my current expenses and figure out what I will always roughly be paying - bills, groceries, rent/mortgage.  I can figure out when I want to retire and how much I want to live on - I generally group 401k and other retirement separately to w",46.0,0.497523695230484,18.0,24.213126737202675,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,307409,307409,"""JoeTaxpayer's advice is solid - reallocating to your target asset allocation is the right move.  You should have an Investor Policy Statement (IPS) that maps out your financial objectives, risk tolerance, liquidity constraints, etc.  From the IPS, you can determine your target asset allocation and rebalance accordingly.  A few more comments: It sounds like 100% of your 401k is in US stocks.  You ",141.0,0.4577695727348327,4.0,28.18293036089412,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,240591,240591,"""It depends on what you're talking about. If this is for your retirement accounts, like IRAs, then ABSOLUTELY NOT! In your retirement accounts you should be broadly diversified - not just between stocks, but also other markets like bonds. Target retirement funds and solid conservative or moderate allocation funds are the best 'quick-and-dirty' recommendation for those accounts. Since it's for the ",5.0,0.5716124176979065,137.0,18.12029941232477,-1,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,57070,57070,"Mostly you nailed it.  It's a good question, and the points you raise are excellent and comprise good analysis. Probably the biggest drawback is if you don't agree with the asset allocation strategy.  It may be too much/too little into stocks/bonds/international/cash.   I am kind of in this boat.  My 401K offers very little choices in funds, but offers Vanguard target funds.  These tend to be a bi",95.0,0.4704539775848388,12.0,25.374416376321392,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,294855,294855,"""I separate them out, simply because they're for different purposes, with different goals and time-frames, and combining them may mask hidden problems in either the retirement account or the regular account. Consider an example: A young investor has been working on their retirement planning for a few years now, and has a modest amount of retirement savings (say $15,000) allocated carefully accordi",44.0,0.498098075389862,37.0,22.529319643598292,3,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,434279,434279,"""Here is the """"investing for retirement"""" theoretical background you should have. You should base your investment decisions not simply on the historical return of the fund, but on its potential for future returns and its risk. Past performance does not indicate future results: the past performance is frequently at its best the moment before the bubble pops. While no one knows the specifics of futu",9.0,0.5581333041191101,125.0,18.37562179257258,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,570117,570117,"The benefit of the 401K and IRAs are that reallocating and re balancing are easy. They don't want you to move the funds every day, but you are not locked in to your current allocations. The fact that you mentioned in a comment that you also have a Roth IRA means that you should look at all retirements as a whole.  Look at what options you have in the 401K and also what options you have with the IR",28.0,0.5172796845436096,69.0,20.06818240090995,0,train,fiqa_combined_contribution_limits
10383,Should I include retirement funds in calculating my asset allocation?,42301,42301,"You can only contribute up to 5% of your salary? Odd. Usually 401(k) contributions are limited to some dollar amount in the vicinity of $15,000 or so a year. Normal retirement guidelines suggest that putting away 10-15% of your salary is enough that you probably won't need to worry much when you retire. 5% isn't likely to be enough, employer match or no. I'd try to contribute 10-15% of my salary. ",215.0,0.4421982765197754,7.0,26.92004175158988,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],33389,33389,"Not sure of your locality. In the USA, there are many options. There are many corporate bonds that pay interest monthly. You can invest in a handful of bonds, chosen so at least one of them pays interest each month. (Minimum investment requirements make this an expensive option)  Unit Trusts made of bonds (a handful of bonds wrapped into a single fixed investment) usually pay monthly interest. As ",2.0,0.608216404914856,3.0,16.62661033239203,-1,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],120133,120133,"I quite like the Canadian Couch Potato which provides useful information targeted at investors in Canada. They specifically provide some model portfolios. Canadian Couch Potato generally suggests investing in indexed ETFs or mutual funds made up of four components. One ETF or mutual fund tracking Canadian bonds, another tracking Canadian stocks, a third tracking US stocks, and a fourth tracking in",3.0,0.5848439931869507,66.0,12.977984594083493,-1,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],524525,524525,"Loads of financial advisors advise holding index funds they may advise other things as well, but low fee index funds are a staple portfolio item.  I can't speak to the particulars of Canada, but in the US you would just open a brokerage account (or IRA or SEP IRA in the case of a small business owner) and buy a low cost S&P index ETF or low/no fee/commission S&P index mutual fund.  There's no magi",20.0,0.5337260961532593,48.0,13.303401545079817,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],20140,20140,"""Not sure what your needs are or what NIS is:  However here in the US a good choice for a single fund are """"Life Cycle Funds"""". Here is a description from MS Money: http://www.msmoney.com/mm/investing/articles/life_cyclefunds.htm""",8.0,0.5558037161827087,82.0,12.720521202448538,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],589208,589208,"At the very least I'd look closely at what you could get from the RESP (Registered Education Savings Plan). Depending on your income the government are quite generous with grants and bonds you can get over $11,000 of 'free' money if you qualify for everything CESG - Canada Education Savings Grant  By applying for the CESG, up   to $7,200 can be directly deposited by the Federal Government into   y",49.0,0.500206470489502,26.0,14.045470421917912,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],351088,351088,"You are not limited in these 3 choices. You can also invest in ETFs, which are similar to mutual funds, but traded like stocks. Usually (at least in Canada), MERs for ETFs are smaller than for mutual funds.",169.0,0.4601405560970306,2.0,16.72811555753788,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],294314,294314,Funds built of dividend-paying stocks are normally called income funds.,37.0,0.5071399807929993,44.0,13.473595694457448,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],315627,315627,"Note that many funds just track indexes. In that case, you essentially don't have to worry about the fund manager making bad decisions. In general, the statistics are very clear that you want to avoid any actively managed fund. There are many funds that are good all-in-one investments. If you are in Canada, for example, Canadian Couch Potato recommends the Tangerine Investment Funds. The fees are ",213.0,0.4524512887001037,7.0,15.390728359813746,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],177301,177301,"I use healthequity. It's just the one I was given, but they actually have really good fund options. There's a .396% yearly administration fee to access their low-cost funds, but the fund fees are really low (.02% for VIIIX, .03% for VBMPX)",1.0,0.6484265327453613,519.0,9.900181176947555,-1,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],114520,114520,"""First, you don't state where you are and this is a rather global site.  There are people from Canada, US, and many other countries here so """"mutual funds"""" that mean one thing to you may be a bit different for someone in a foreign country for one point.  Thanks for stating that point in a tag. Second, mutual funds are merely a type of investment vehicle, there is something to be said for what is ",78.0,0.4866228699684143,34.0,13.760400468278572,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],381104,381104,"Since you already have twice your target in that emergency fund, putting that overage to work is a good idea. The impression that I get is that you'd still like to stay on the safe side. What you're looking for is a Balanced Fund.  In a balanced fund the managers invest in both stocks and bonds (and cash). Since you have that diversification between those two asset classes, their returns tend to b",360.0,0.4301722347736358,5.0,16.15253709943177,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],214499,214499,I am a huge fan of jim Cramer and while you may not get CNBC in Australia you can prolly catch jim cramers podcasts If you have an iPod or iPhone which really will help your financial literacy a bit.  Here's my advice . Set up a IRA or tax advantaged accounts if they exist in Australia (sorry I only know usa markets really well).  Then you can pick investments to go in there or in a different inve,4.0,0.5688326358795166,572.0,9.736054782503992,-1,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],488622,488622,"edit: nevermind.  i glanced and thought you meant total market mutual funds.    For fixed income - if you want to get a good analysis of the bond market/interest rates, i would suggest you read some of bill gross' letters off the pimco site - a lot of discussion about our current zero bound interest rates.    For equities - I have the view that if the economy is doing well, people are less incline",10.0,0.5526024699211121,305.0,10.621838680730264,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],4666,4666,"@sharam - big question.  I am going to answer part of it, but not as directly as you might like. You mention 4-6 cents per unit per month, but fail to give a unit price, so it is hard to tell how much return you are really looking for. Given the amount you have to invest, depending on your time horizon, you will do much better outside of mutual funds.  Many funds in this category have fees in the ",16.0,0.5434594750404358,203.0,11.12232731114058,3,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],404429,404429,"I'm not missing the point. Canada will still charge you/a corporation income taxes on worldwide income so long as you are resident in Canada. If you are incorporated in Canada but resident elsewhere, you are only subject to tax on Canadian-sourced income. In the US, where you are incorporated is the method of determining liability. Why is one method of determining jurisdiction correct and not the ",25100.0,0.119293674826622,1.0,18.1792392149786,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],571913,571913,"I am a firm believer in TD's e-series funds.  No other bank in Canada has index funds with such low management fees.  Index funds offer the flexibility to re-balance your portfolio every month without the need to pay commission fees.  Currently I allocate 10% of my paycheck to be diversified between Canadian, US, and International e-series index funds. In terms of just being for beginners, this op",12.0,0.5490500926971436,383.0,10.31394150234456,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],580733,580733,"I think the dividend fund may not be what youre looking for. You mentioned you want growth, not income. But I think of dividend stocks as income stocks, not growth. They pay a dividend because these are established companies that do not need to invest so much in capex anymore, so they return it to shareholders. In other words, they are past their growth phase. These are what you want to hold when ",59.0,0.4952569603919983,73.0,12.876282270507632,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],212783,212783,"""Federal taxes are generally lower in Canada.  Canada's top federal income tax rate is 29%; the US rate is 35% and will go to 39.6% when Bush tax cuts expire.  The healthcare surcharge will kick in in a few years, pushing the top bracket by a few more points and over 40%. State/provincial taxes are lower in the US.  You may end up in the 12% bracket in New York City or around 10% in California or ",493.0,0.4162274599075317,11.0,14.796206745147671,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],70806,70806,"You can increase your monthly cash flow in two ways: It's really that simple. I'd even argue that to a certain extent, decreasing expenses can be more cash-positive than increasing income by the same amount if you're spending post-tax money because increasing income generally increases your taxes. So if you have a chunk of cash and you want to increase your cash flow, you could decrease debt (like",84.0,0.4855322241783142,52.0,13.19078542368888,0,train,fiqa_combined_contribution_limits
10160,What are good Monthly Income Funds? [Canada],199467,199467,"The safest place to put money is a mixture of cash, local municipal bond funds with average durations under two years and US Treasury bond funds with short durations.  Examples of good short term US municipal funds: I'm not an active investor in Australian securities, so I won't recommend anything specific. Because rates are so low right now, you want a short duration (ie. funds where the average ",15.0,0.5456933975219727,336.0,10.51295307300658,0,train,fiqa_combined_contribution_limits
10639,Short term parking of a large inheritance?,131391,131391,"I recently engaged in a dispute with a ski resort that was proposing several hotels (about 500 rooms) along with a new lodge, which will host conventions.  I have a home (3 bedrooms) I rent on Airbnb located next to the resort and was a statutory party to their permit hearing.  After all was said and done, I managed to take away approximately 250 parking spots, forcing them to build a parking gara",7.0,0.4386553764343261,3.0,22.73637651472489,0,test,fiqa_combined_contribution_limits
10639,Short term parking of a large inheritance?,105340,105340,"""This is the best tl;dr I could make, [original](https://qz.com/1029925/if-youre-renting-a-city-apartment-without-a-car-16-of-your-rent-pays-for-parking-you-dont-need/) reduced by 76%. (I'm a bot) ***** &gt; Since the 1940s, many US cities introduced minimum parking rules: for every new unit of housing, developers must also build a certain number of parking spaces.  &gt; Parking should be thought ",3.0,0.4709151983261108,8.0,20.98498800959355,-1,test,fiqa_combined_contribution_limits
10639,Short term parking of a large inheritance?,178386,178386,"""No, it doesn't look like you can use the employee benefit to pay for parking near your home. The definition for """"qualified parking"""" is in the Internal Revenue Code Section 132 (""""Certain Fringe Benefits"""") (f) (5) (c): (C) Qualified parking The term “qualified parking” means parking provided to an employee on or near the business premises of the employer or on or near a location from which the ",12.0,0.4147040247917175,1.0,23.75619760297089,0,test,fiqa_combined_contribution_limits
10639,Short term parking of a large inheritance?,235628,235628,If the company that owns the lot is selling them it is doing so because it feels it will make more money doing so.  You need to read carefully what it is you are getting and what the guarantees are from the owner of the property and the parking structure.  I have heard from friends in Chicago that said there are people who will sell spaces they do not own as a scam.  There are also companies that ,1.0,0.4895714819431305,13.0,20.39286422440304,-1,test,fiqa_combined_contribution_limits
10639,Short term parking of a large inheritance?,568411,568411,"Here in Denver, which is clearly in the midst of an economic boom, the city's premiere shopping center (Cherry Creek Mall) is struggling despite the presence of high-end shops like Nieman Marcus and Restoration Hardware, among many others. The adjacent business district (Cherry Creek North) is awash in new high-rises, office buildings and stand-alone retail stores, but the city council is in the p",4.0,0.4645060300827026,11.0,20.739559440197283,-1,test,fiqa_combined_contribution_limits
10639,Short term parking of a large inheritance?,111048,111048,"The car has value, but it is still a depreciating asset. You're paying far more to rent a space to park the car than you are to own and drive it if you look beyond the initial term of your loan. You could buy a space to keep the car, but at $225,000 for a permanent spot, renting is a much better deal. Would you travel home as frequently if you didn't have the fixed cost of a parking space rental g",31.0,0.3882123827934265,17.0,19.87079668966823,0,test,fiqa_combined_contribution_limits
10639,Short term parking of a large inheritance?,163353,163353,"""What are the options available for safe, short-term parking of funds? Savings accounts are the go-to option for safely depositing funds in a way that they remain accessible in the short-term. There are many options available, and any recommendations on a specific account from a specific institution depend greatly on the current state of banks. As you're in the US, If you choose to save funds in a",108.0,0.3473216891288757,4.0,22.11876440131995,3,test,fiqa_combined_contribution_limits
10639,Short term parking of a large inheritance?,305904,305904,"From strictly a gross revenue point of view, the parking spot is going to yield a higher rate (5.4%) versus a 3% savings account, assuming you have it rented all year. Your break-even point (not considering other expenses) is 7-8 months of rent per year. So, what are things to consider? Here's a few to start with. The parking spot is a nice investment in that you get a decent return, and the poten",21.0,0.4059021174907684,71.0,18.005126831474392,0,test,fiqa_combined_contribution_limits
10639,Short term parking of a large inheritance?,19457,19457,"""&gt;What's the difference between inheritance and being born with money?  Just because someone is born into a rich family, does NOT necessarily mean they will inherit the wealth.  Many things can happen along the way between their birth and potential inheritance, everything from the family elders blowing the money, or making bad investments, to divorces/lawsuits, elders being pissed and just disi",32.0,0.3875936567783355,51.0,18.456582559135583,0,test,fiqa_combined_contribution_limits
